scenario_name,game_name,run_profile,model_mode,condition_label,episodes_n,pair_total_payoff_mean,agent_1_payoff_mean,agent_2_payoff_mean,agent_1_mean_overall_state,agent_2_mean_overall_state,agent_1_negative_state_share,agent_2_negative_state_share,game_metric_name,game_metric_value,interpretation_guardrail,official_run_dir,pair_state_mean,mean_negative_state_share,main_game_metric
S2,Ultimatum Game,paper,reported_runs_compat,emotional-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.7323522749348269,-0.7323522749348269,1.0,1.0,acceptance rate / mean offer,0.0 / 4.055,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163508_paper_S2_reported_runs_compat,-0.7323522749348269,1.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163508_paper_S2_reported_runs_compat,0.0,0.0,1.0
S2,Ultimatum Game,paper,reported_runs_compat,rational__vs__fixed-always_cooperate,20,2000.0,1200.0,800.0,0.2405972911312445,-0.2405972911312447,0.0,1.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163508_paper_S2_reported_runs_compat,-9.71445146547012e-17,0.5,1.0
S2,Ultimatum Game,paper,reported_runs_compat,rational__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.7323522749348269,-0.7323522749348269,1.0,1.0,acceptance rate / mean offer,0.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163508_paper_S2_reported_runs_compat,-0.7323522749348269,1.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,rational__vs__fixed-tit_for_tat,20,2000.0,1200.0,800.0,0.2405972911312445,-0.2405972911312447,0.0,1.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163508_paper_S2_reported_runs_compat,-9.71445146547012e-17,0.5,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-low__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-neutral__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-high__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-optimistic-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-low__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-high__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-low__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-neutral__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-high__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,-0.6126680654971068,0.985,0.0
S3,Prisoners Dilemma,paper,reported_runs_compat,hybrid-pessimistic-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163747_paper_S3_reported_runs_compat,0.2405972911312445,0.0,1.0
S4,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__rational,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.6126680654971068,0.985,0.0
S4,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-always_defect,20,409.0,197.0,212.0,-0.6291093923079399,-0.5962267386862736,1.0,0.97,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.6126680654971068,0.985,0.0
S4,Prisoners Dilemma,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2405972911312445,0.2405972911312445,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,0.2405972911312445,0.0,1.0
S4,Prisoners Dilemma,paper,reported_runs_compat,emotional-neutral-neutral__vs__rational,20,415.0,195.0,220.0,-0.6329571129609495,-0.5780051793583433,1.0,0.95,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.6054811461596463,0.975,0.0
S4,Battle of Sexes,paper,reported_runs_compat,hybrid-neutral-neutral__vs__rational,20,0.0,0.0,0.0,-0.7323522749348269,-0.7323522749348269,1.0,1.0,agreement rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.7323522749348269,1.0,0.0
S4,Battle of Sexes,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.7323522749348269,-0.7323522749348269,1.0,1.0,agreement rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.7323522749348269,1.0,0.0
S4,Battle of Sexes,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.2405972911312445,-0.2405972911312447,0.0,1.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-9.71445146547012e-17,0.5,1.0
S4,Battle of Sexes,paper,reported_runs_compat,emotional-neutral-neutral__vs__rational,20,206.5,82.6,123.9,-0.6333747621920869,-0.5379498701138428,1.0,0.80975,agreement rate,0.2065,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.5856623161529648,0.904875,0.2065
S4,Ultimatum Game,paper,reported_runs_compat,hybrid-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,0.0,0.0,1.0
S4,Ultimatum Game,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.7323522749348269,-0.7323522749348269,1.0,1.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,-0.7323522749348269,1.0,0.0
S4,Ultimatum Game,paper,reported_runs_compat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,0.0,0.0,1.0
S4,Ultimatum Game,paper,reported_runs_compat,emotional-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_163931_paper_S4_reported_runs_compat,0.0,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,20,1200.0,600.0,600.0,0.2806132256585746,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.2806132256585746,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.25940011349195174,0.7475,0.0
S1,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__emotional-neutral-neutral,20,1200.0,600.0,600.0,0.2806132256585746,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.2806132256585746,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.30672743706741534,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,rational__vs__hybrid-neutral-neutral,20,442.0,256.0,186.0,-0.1302523293795577,-0.3885478976043458,0.495,1.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.25940011349195174,0.7475,0.0
S1,Prisoners Dilemma,paper,integrated_model,rational__vs__rational,20,400.0,200.0,200.0,0.1232745346956132,0.1232745346956132,0.0,0.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.1232745346956132,0.0,0.0
S1,Prisoners Dilemma,paper,integrated_model,rational__vs__emotional-neutral-neutral,20,643.0,524.0,119.0,-0.4644923791770598,-1.0426321615990903,0.825,1.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.7535622703880751,0.9125,0.0
S1,Prisoners Dilemma,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,403.0,204.0,199.0,0.1185096524589244,0.1185214304732274,0.0,0.025,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.1185155414660759,0.0125,0.0
S1,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__hybrid-neutral-neutral,20,1200.0,600.0,600.0,0.2806132256585746,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.2806132256585746,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,643.0,119.0,524.0,-1.0426321615990903,-0.4644923791770598,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.7535622703880751,0.9125,0.0
S1,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__emotional-neutral-neutral,20,1200.0,600.0,600.0,0.2806132256585746,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.2806132256585746,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.30672743706741534,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,fixed-tit_for_tat__vs__hybrid-neutral-neutral,20,1200.0,600.0,600.0,0.3328416484762561,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.30672743706741534,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,fixed-tit_for_tat__vs__rational,20,403.0,199.0,204.0,0.1185214304732274,0.1185096524589244,0.025,0.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.1185155414660759,0.0125,0.0
S1,Prisoners Dilemma,paper,integrated_model,fixed-tit_for_tat__vs__emotional-neutral-neutral,20,1200.0,600.0,600.0,0.3328416484762561,0.2806132256585746,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.30672743706741534,0.0,1.0
S1,Prisoners Dilemma,paper,integrated_model,fixed-tit_for_tat__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.3328416484762561,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.3328416484762561,0.0,1.0
S1,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,20,275.5,151.1,124.4,-0.8230553006326206,-0.8801997807870447,1.0,1.0,agreement rate,0.2755,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.8516275407098326,1.0,0.2755
S1,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,87.5,35.0,52.5,-0.7596275226015693,-0.5088158978137224,1.0,0.9925,agreement rate,0.0875,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.6342217102076458,0.9962500000000001,0.0875
S1,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__emotional-neutral-neutral,20,700.75,409.45,291.3,0.1859524217327086,0.1864714235685062,0.35375,0.3555,agreement rate,0.70075,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.1862119226506074,0.35462499999999997,0.70075
S1,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.7424153008332824,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.7558679426275523,0.0,1.0
S1,Battle of Sexes,paper,integrated_model,rational__vs__hybrid-neutral-neutral,20,228.75,137.25,91.5,-0.6217546175346007,-0.8621164644943715,0.98525,1.0,agreement rate,0.22875,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.7419355410144861,0.992625,0.22875
S1,Battle of Sexes,paper,integrated_model,rational__vs__rational,20,0.0,0.0,0.0,-0.4616232079929975,-0.4616232079929975,1.0,1.0,agreement rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.4616232079929975,1.0,0.0
S1,Battle of Sexes,paper,integrated_model,rational__vs__emotional-neutral-neutral,20,645.75,387.45,258.3,0.4054175104481082,0.1736833766853908,0.353,0.3555,agreement rate,0.64575,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.2895504435667495,0.35424999999999995,0.64575
S1,Battle of Sexes,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.8348235647403155,0.0,1.0
S1,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__hybrid-neutral-neutral,20,453.0,217.25,235.75,-0.3902306598779609,-0.4717004077582805,0.753,0.751,agreement rate,0.453,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.4309655338181207,0.752,0.453
S1,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,260.0,104.0,156.0,-0.411611371359416,-0.1572018917969994,0.761,0.75025,agreement rate,0.26,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.28440663157820767,0.755625,0.26
S1,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__emotional-neutral-neutral,20,536.75,296.05,240.7,-0.1835037807585503,-0.2004771974082761,0.5605,0.55475,agreement rate,0.53675,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,-0.1919904890834132,0.557625,0.53675
S1,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,951.0,518.85,432.15,0.6104903727623006,0.6981969070159716,0.0655,0.05975,agreement rate,0.951,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.654343639889136,0.062625,0.951
