scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_type,agent_2_type,fixed_strategy_2,metric_name,first_third_metric,last_third_metric,delta_metric,first_third_payoff_1,last_third_payoff_1,delta_payoff_1,simple_adaptation_lag_proxy
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,90,20260439,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,91,20260440,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,92,20260441,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,93,20260442,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,94,20260443,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,95,20260444,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,96,20260445,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,97,20260446,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,98,20260447,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,99,20260448,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,Prisoners Dilemma,paper,100,20260449,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.18181818181818182,0.030303030303030304,-0.15151515151515152,54.0,64.0,10.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,101,20260430,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,102,20260431,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,103,20260432,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,104,20260433,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,105,20260434,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,106,20260435,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,107,20260436,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,108,20260437,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,109,20260438,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,110,20260439,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,111,20260440,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,112,20260441,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,113,20260442,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,114,20260443,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,115,20260444,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,116,20260445,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,117,20260446,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,118,20260447,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,119,20260448,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,120,20260449,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,121,20260430,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,122,20260431,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,123,20260432,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,124,20260433,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,125,20260434,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,126,20260435,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,127,20260436,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,128,20260437,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,129,20260438,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,130,20260439,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,131,20260440,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,132,20260441,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,133,20260442,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,134,20260443,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,135,20260444,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,136,20260445,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,137,20260446,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,138,20260447,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,139,20260448,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,Prisoners Dilemma,paper,140,20260449,emotional_rational,fixed_strategy,always_cooperate,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,141,20260430,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,142,20260431,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,143,20260432,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,144,20260433,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,145,20260434,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,146,20260435,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,147,20260436,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,148,20260437,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,149,20260438,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,150,20260439,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,151,20260440,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,152,20260441,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,153,20260442,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,154,20260443,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,155,20260444,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,156,20260445,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,157,20260446,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,158,20260447,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,159,20260448,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,Prisoners Dilemma,paper,160,20260449,emotional_rational,fixed_strategy,always_defect,cooperation_flag_1,0.13636363636363635,0.0,-0.13636363636363635,57.0,66.0,9.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,161,20260430,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,162,20260431,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,163,20260432,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,164,20260433,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,165,20260434,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,166,20260435,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,167,20260436,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,168,20260437,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,169,20260438,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,170,20260439,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,171,20260440,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,172,20260441,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,173,20260442,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,174,20260443,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,175,20260444,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,176,20260445,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,177,20260446,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,178,20260447,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
S3,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,Prisoners Dilemma,paper,179,20260448,emotional_rational,fixed_strategy,tit_for_tat,cooperation_flag_1,1.0,1.0,0.0,198.0,198.0,0.0,1
